"Turbine_ID","Previous_Over_current_Trips","Lubrication_Type","New_Seal","Planned_shutdowns","Average_RPM","Asset_Age_Score","Average_Vibration_Score","Torque_rating","Bearing_Weight_Score","Insulation_Rating","Fatigue_Score","Asset_Failure","Inspection_in_last_6 Months","Minor_Component_Failure_Last_6_months","Major_Component _Failure_Last_6_months","Proactive_Part_Replacement_Last_6_months","Inspection_Last_3_months","Proactive_Asset_Replacement_Last_3 months"
"3550","0","0","0","0","2333","0","189","0","11","42","0.0","0","0","0","0","0","0","0"
"42","2","0","0","0","3891","0","644","0","32","71","0.0","0","0","0","0","0","0","0"
"424","1","0","0","0","6522","37","203","0","1","87","5.91608","0","0","0","0","0","0","0"
"534","1","0","1","3","1347","68","159","4","26","22","3.464102","1","0","0","0","0","0","0"
"586","0","0","0","1","1561","28","49","1","21","8","0.0","1","0","0","0","0","0","0"
"863","0","0","0","0","230","7","16","0","0","2","0.0","0","0","0","0","0","0","0"
"991","0","1","1","1","3753","93","320","3","24","58","6.855655","0","0","0","0","0","1","0"
"1135","0","2","0","4","4285","235","454","4","26","66","1.0","1","0","0","0","0","0","0"
"1508","3","0","1","3","8922","266","611","4","38","118","13.674794","1","0","0","0","0","0","0"
"1526","2","0","0","2","7984","397","784","3","32","140","8.831761","0","0","0","0","0","1","0"
"1915","2","1","0","1","4608","213","538","2","152","96","0.0","1","0","1","0","0","0","0"
"2772","0","0","0","0","4862","0","0","0","0","0","0.0","0","0","0","0","0","0","0"
"2784","0","0","0","0","724","30","82","0","0","12","0.0","0","0","0","0","0","0","0"
"3078","0","0","1","1","1919","236","466","2","119","29","0.0","0","0","0","0","0","0","0"
"3207","0","1","0","0","3889","149","215","0","56","59","0.0","0","0","0","0","0","0","0"
"3583","0","1","5","5","5968","222","552","10","75","136","0.0","1","0","0","0","0","0","0"
"434","2","2","0","2","3215","189","684","2","32","62","11.532563","1","0","0","0","0","0","0"
"468","0","0","0","0","2453","188","341","0","67","30","6.928203","0","0","0","0","0","0","0"
"626","0","0","0","2","3193","88","246","2","8","57","5.291503","0","0","0","0","0","0","0"
"686","1","0","2","16","6324","859","939","18","23","106","26.981475","1","0","0","0","0","0","0"
"73","0","0","2","2","1164","56","122","4","0","22","0.0","0","0","0","0","0","0","0"
"87","0","0","1","2","4434","122","253","3","14","94","6.480741","0","0","0","0","0","0","0"
"890","0","0","0","1","3785","222","273","1","2","44","13.304135","1","0","0","0","0","0","0"
"974","0","0","1","0","2686","0","316","2","118","50","0.0","0","0","0","0","0","1","0"
"1021","0","0","0","0","1410","22","127","0","3","26","0.0","0","0","0","0","0","0","0"
"1429","0","1","3","5","4465","513","569","11","313","73","0.0","0","0","1","1","0","1","0"
"1584","0","0","0","0","5209","600","619","0","0","70","1.414214","1","0","0","0","0","0","0"
"1673","0","0","0","1","7284","98","387","1","3","136","0.0","0","0","0","0","0","0","0"
"1692","5","0","7","11","9355","830","952","20","376","141","21.794495","1","0","0","0","0","2","0"
"1972","2","0","4","5","4399","256","432","9","110","82","0.0","1","0","0","0","0","0","0"
"2031","0","0","1","1","3388","74","152","3","19","31","0.0","0","0","0","0","0","1","0"
"2149","1","0","0","0","4690","91","439","0","45","94","6.0","0","0","0","0","0","0","0"
"2155","0","2","0","0","3509","112","178","0","93","55","0.0","0","0","0","0","0","0","0"
"2224","0","0","0","0","2628","0","40","1","0","23","0.0","1","0","0","0","0","1","0"
"2349","0","0","4","5","1371","51","145","9","22","27","0.0","0","0","0","0","0","0","0"
"2701","0","0","0","0","2988","22","488","0","76","52","0.0","0","0","0","0","0","0","0"
"2702","0","0","1","5","8758","492","970","7","186","193","0.0","0","0","0","1","0","0","0"
"308","0","0","1","1","1335","42","97","2","0","34","0.0","0","0","0","0","0","0","0"
"3090","0","0","1","1","4860","81","378","2","30","121","0.0","1","0","0","0","0","0","0"
"348","6","9","0","14","6242","251","299","19","28","104","8.306624","0","0","0","0","0","0","0"
"3496","3","0","0","7","3508","276","604","10","146","71","11.958261","1","0","0","1","0","1","0"
"356","1","0","1","1","1419","90","165","2","34","31","0.0","0","0","0","0","0","0","0"
"3582","0","0","2","1","5162","127","395","3","44","105","0.0","1","0","0","0","0","0","0"
"3646","1","0","1","5","6118","452","984","6","64","105","0.0","0","0","0","0","0","0","0"
"459","0","0","2","5","4191","130","166","8","50","46","0.0","0","0","0","1","0","0","0"
"512","0","1","0","2","3609","34","338","2","6","99","4.358899","1","0","0","0","0","0","0"
"64","0","0","0","0","756","0","0","0","0","15","0.0","0","0","0","0","0","0","0"
"710","0","0","0","0","2751","52","96","0","9","41","0.0","0","0","0","0","0","0","0"
"1032","0","0","0","0","7857","103","305","0","24","98","8.062258","0","0","0","0","0","0","0"
"1056","0","0","0","1","3432","67","250","1","24","87","1.0","0","0","0","0","0","0","0"
"1729","0","0","2","5","5799","38","463","7","6","119","0.0","0","0","0","0","0","0","0"
"1805","0","0","0","0","2467","0","10","0","0","10","0.0","0","0","0","0","0","0","0"
"1931","0","0","0","0","3085","37","136","0","8","65","5.567764","0","0","0","0","0","0","0"
"2090","0","0","3","3","4527","229","466","7","125","84","0.0","0","0","0","1","0","0","0"
"2111","1","0","0","2","5067","1","210","2","0","97","0.0","0","0","0","0","0","0","0"
"2633","0","0","0","0","777","0","3","0","0","4","0.0","0","0","0","0","0","0","0"
"2699","0","0","1","1","622","16","70","2","0","13","0.0","1","0","0","0","0","0","0"
"2942","2","3","1","3","4389","298","466","4","166","46","17.549929","1","0","0","0","0","0","0"
"3","0","1","0","4","3067","95","300","8","50","70","0.0","0","0","0","1","0","3","0"
"3325","2","0","0","2","5301","350","552","2","83","93","18.681542","1","0","0","0","0","0","0"
"3337","0","0","0","0","3361","0","159","0","0","39","0.0","0","0","0","0","0","0","0"
"446","1","0","1","7","5216","131","483","11","42","143","0.0","1","0","0","1","0","2","0"
"478","1","0","0","0","3402","114","275","0","18","63","8.944272","0","0","0","0","0","0","0"
"541","1","3","2","3","4993","672","781","6","225","77","21.424285","1","1","1","0","0","0","0"
"970","0","0","0","0","1924","48","71","0","13","26","2.645751","0","0","0","0","0","0","0"
"1012","0","0","0","2","4398","364","714","3","128","94","15.033296","1","0","1","0","0","0","0"
"113","1","0","1","7","4579","172","250","9","20","84","10.677078","1","0","1","0","0","0","0"
"1215","2","1","0","0","4040","57","195","0","15","71","1.414214","0","0","0","0","0","0","0"
"1298","0","1","5","7","3528","185","427","15","0","93","0.0","1","0","0","2","0","1","0"
"1314","0","0","1","1","1866","36","202","2","42","38","0.0","0","0","0","0","0","0","0"
"1365","0","0","0","1","7827","604","822","1","91","129","1.732051","1","0","0","0","0","0","0"
"1556","3","1","0","0","2763","227","289","0","96","73","6.708204","0","0","0","0","0","0","0"
"1569","0","0","0","1","3051","112","212","1","51","46","0.0","0","0","0","0","0","0","0"
"2026","0","0","1","0","2808","0","1","1","0","7","0.0","0","0","0","0","0","0","0"
"2447","0","0","0","1","4068","0","0","2","0","1","0.0","0","0","0","1","0","0","0"
"2759","0","0","0","0","1158","18","121","0","0","20","0.0","0","0","0","0","0","0","0"
"2943","2","2","4","5","4389","298","466","11","166","46","17.549929","1","0","1","0","0","1","0"
"30","0","0","0","0","786","0","8","0","1","12","0.0","0","0","0","0","0","0","0"
"3288","0","2","3","3","3090","30","118","7","17","68","0.0","0","0","0","1","0","0","0"
"3346","0","0","0","0","3771","70","336","0","44","95","0.0","0","0","0","0","0","0","0"
"3386","3","1","0","0","6103","126","451","0","73","110","0.0","0","0","0","0","0","0","0"
"3466","1","0","2","3","3547","197","558","10","127","77","7.937254","1","0","1","0","0","3","0"
"3478","0","0","1","1","3419","0","61","2","14","49","0.0","0","0","0","0","0","0","0"
"3597","0","0","1","1","6648","10","261","3","0","115","0.0","0","0","0","0","0","1","0"
"3615","0","0","0","0","3208","37","283","0","0","69","0.0","0","0","0","0","0","0","0"
"406","0","0","0","0","1347","29","33","0","11","20","3.0","0","0","0","0","0","0","0"
"432","2","1","0","0","3215","189","684","0","32","62","11.532563","1","0","0","0","0","0","0"
"584","0","0","0","0","1647","63","89","0","27","20","0.0","0","0","0","0","0","0","0"
"1136","0","0","0","0","1863","33","85","0","1","27","4.898979","0","0","0","0","0","0","0"
"1758","8","0","9","10","11545","1195","1285","22","645","190","33.674916","1","0","3","0","0","0","0"
"2085","0","0","0","0","1205","1","1","0","0","6","0.0","0","0","0","0","0","0","0"
"2305","0","0","2","1","5099","0","308","3","0","103","0.0","0","0","0","0","0","0","0"
"2578","1","0","4","4","8580","0","537","8","0","187","0.0","0","0","0","0","0","0","0"
"2738","0","0","2","1","6739","17","112","5","0","22","0.0","0","0","0","1","0","1","0"
"2778","0","0","0","0","2898","0","14","1","0","7","0.0","0","0","0","1","0","0","0"
"3072","0","0","0","0","6594","28","590","0","7","147","5.196152","0","0","0","0","0","0","0"
"3131","0","0","2","2","6127","23","593","4","0","141","2.645751","0","0","0","0","0","0","0"
"34","0","0","0","0","318","0","2","0","0","5","0.0","0","0","0","0","0","0","0"
"3529","0","0","0","0","2086","27","194","0","13","40","0.0","1","0","0","0","0","0","0"
"3532","0","1","0","0","5375","122","603","1","73","111","6.0","0","0","0","1","0","0","0"
"443","1","0","1","3","1611","47","180","7","13","38","0.0","0","0","0","1","0","2","0"
"652","2","0","1","1","6161","223","339","2","75","88","14.59452","1","0","0","0","0","0","0"
"786","0","0","0","0","3119","48","125","0","2","37","4.582576","0","0","0","0","0","0","0"
"880","0","0","4","4","11641","95","170","9","21","70","8.544004","1","2","0","0","0","1","0"
"910","0","0","0","0","4128","93","171","0","43","92","0.0","0","0","0","0","0","0","0"
"924","3","0","4","6","3149","96","331","10","43","71","7.81025","1","0","0","0","0","0","0"
"1097","1","0","3","5","4101","208","556","8","96","102","11.489125","0","0","0","0","0","0","0"
"133","0","0","0","0","3632","0","340","0","0","75","0.0","0","0","0","0","0","0","0"
"2252","1","0","0","0","1211","27","70","0","0","36","2.236068","0","0","0","0","0","0","0"
"2339","0","0","0","0","3227","226","231","0","1","60","0.0","0","0","0","0","0","0","0"
"2562","0","0","0","1","4056","78","359","3","88","65","0.0","0","0","0","0","0","2","0"
"2739","0","0","1","4","1807","16","142","5","0","38","0.0","0","0","0","0","0","0","0"
"2791","0","0","2","2","992","0","76","4","0","14","0.0","0","0","0","0","0","0","0"
"3058","1","0","4","5","6689","144","874","9","67","144","1.0","0","0","0","0","0","0","0"
"3316","0","0","1","1","2451","237","439","2","170","42","0.0","0","0","0","0","0","0","0"
"3580","0","0","3","1","4580","329","577","5","264","85","5.830952","0","0","0","1","0","0","0"
"874","0","0","0","0","1551","0","46","1","12","18","0.0","0","0","0","0","0","1","0"
"878","3","0","2","4","6160","476","804","8","120","116","20.420578","1","0","2","0","0","0","0"
"1124","0","0","0","0","636","0","19","0","0","4","0.0","0","0","0","0","0","0","0"
"1300","2","0","0","0","435","5","11","0","0","6","1.0","0","0","0","0","0","0","0"
"1477","0","0","2","1","4296","220","532","4","118","71","0.0","0","0","0","1","0","0","0"
"1642","1","0","0","2","2324","183","442","2","98","39","10.34408","0","0","0","0","0","0","0"
"1655","2","0","0","2","9439","1367","1456","2","52","186","35.1141","1","0","0","0","0","0","0"
"2288","1","2","0","0","2617","16","137","0","0","49","0.0","1","0","0","0","0","0","0"
"2329","0","0","0","0","6927","233","387","0","126","112","0.0","0","0","0","0","0","0","0"
"2842","0","0","1","1","4379","96","372","2","25","120","0.0","0","0","0","0","0","0","0"
"287","1","0","0","1","5637","422","456","1","13","111","19.467922","1","0","0","0","0","0","0"
"3154","1","0","0","0","7133","220","417","0","161","123","2.236068","0","0","0","0","0","0","0"
"3559","1","0","4","3","2830","65","180","9","10","63","0.0","1","0","0","1","0","1","0"
"3642","2","1","3","6","6655","700","1191","9","171","104","0.0","1","0","0","0","0","0","0"
"365","1","0","6","8","4041","82","193","16","8","26","8.185353","1","0","0","0","0","2","0"
"389","0","0","0","2","2312","178","329","2","23","46","0.0","1","0","0","0","0","0","0"
"425","1","0","0","2","6932","352","966","4","31","124","17.204651","1","0","0","1","0","1","0"
"524","0","0","0","3","7203","532","803","3","72","111","19.77372","1","0","0","0","0","0","0"
"670","4","0","0","0","4700","669","870","0","207","73","24.63737","1","0","0","0","0","0","0"
"737","1","0","1","3","5973","342","599","4","28","75","15.033296","1","0","0","0","0","0","0"
"789","1","0","1","4","5390","329","728","5","64","110","0.0","1","0","0","0","0","0","0"
"895","2","0","2","3","4561","367","581","5","68","83","10.049876","0","0","0","0","0","0","0"
"966","0","1","0","0","3759","0","153","0","0","99","0.0","0","0","0","0","0","0","0"
"995","0","0","0","0","5066","143","523","0","34","99","0.0","0","0","0","0","0","0","0"
"1282","1","0","0","1","770","71","136","1","62","14","0.0","0","0","0","0","0","0","0"
"1459","0","0","4","10","6031","202","532","15","142","109","0.0","1","0","0","0","0","1","0"
"1535","0","0","3","3","3956","0","175","6","44","51","0.0","0","0","0","0","0","0","0"
"162","1","0","0","0","2347","63","182","0","15","45","0.0","1","0","0","0","0","0","0"
"1678","0","0","1","1","685","26","68","2","0","11","0.0","0","0","0","0","0","0","0"
"1775","0","0","0","0","138","0","0","0","0","0","0.0","0","0","0","0","0","0","0"
"1836","0","0","1","1","3613","0","277","2","0","59","0.0","0","0","0","0","0","0","0"
"2164","0","1","1","1","1609","13","91","2","3","27","1.414214","0","0","0","0","0","0","0"
"2281","0","0","0","0","1051","23","87","0","0","21","0.0","0","0","0","0","0","0","0"
"2353","0","0","0","0","4838","128","409","0","66","131","0.0","0","0","0","0","0","0","0"
"2572","0","0","2","5","5456","11","298","7","1","81","0.0","0","0","0","0","0","0","0"
"2669","1","0","0","0","6303","7","24","0","0","7","0.0","0","0","0","0","0","0","0"
"3060","0","0","1","2","4889","157","488","3","67","74","11.18034","0","0","0","0","0","0","0"
"3162","0","0","1","1","3635","339","575","2","83","71","13.747727","0","0","0","0","0","0","0"
"3468","1","0","1","1","4916","142","419","2","51","83","3.162278","0","0","0","0","0","0","0"
"59","1","0","0","0","3533","135","246","0","44","49","0.0","0","0","0","0","0","0","0"
"903","0","0","0","0","6947","37","292","0","11","119","1.0","0","0","0","0","0","0","0"
"989","0","0","0","0","801","38","85","0","5","9","0.0","0","0","0","0","0","0","0"
"139","1","0","1","1","554","25","46","3","0","8","0.0","1","0","0","1","0","0","0"
"146","0","0","1","1","1079","76","118","2","0","28","0.0","1","0","0","0","0","0","0"
"1510","3","4","0","3","9636","607","1146","5","45","153","18.654758","1","0","0","1","0","1","0"
"1530","4","0","0","10","7189","466","985","17","43","144","12.041595","1","0","1","2","1","2","0"
"1911","0","0","0","0","2977","29","56","0","0","29","0.0","0","0","0","0","0","0","0"
"1926","0","1","0","1","5044","141","328","1","97","136","14.106736","0","0","0","0","0","0","0"
"1938","0","0","0","0","195","1","4","0","3","3","1.0","1","0","0","0","0","0","0"
"1988","0","0","0","0","2530","114","163","0","54","51","1.414214","0","0","0","0","0","0","0"
"2100","0","0","2","5","3876","126","297","7","58","79","8.544004","0","1","0","0","0","0","0"
"2113","0","0","0","0","805","15","32","0","0","13","0.0","0","0","0","0","0","0","0"
"2126","1","0","0","2","3205","298","374","2","177","69","9.327379","1","0","0","0","0","0","0"
"2156","0","0","0","2","4534","129","442","2","71","107","0.0","1","0","0","0","0","0","0"
"2188","0","0","0","0","3193","49","180","0","26","48","0.0","0","0","0","0","0","0","0"
"2385","0","0","1","1","1083","39","100","2","10","16","0.0","0","0","0","0","0","0","0"
"250","6","1","0","1","7745","378","912","3","22","170","16.124515","1","0","0","0","0","2","0"
"2654","0","0","0","2","3106","0","173","2","0","57","0.0","0","0","0","0","0","0","0"
"2889","6","0","0","3","4800","929","1123","4","505","54","30.789609","1","0","1","0","0","0","0"
"2913","1","0","3","4","5414","1148","1268","10","291","65","29.257478","1","0","2","0","1","1","0"
"3087","1","0","1","2","5619","214","555","3","99","118","0.0","1","0","0","0","0","0","0"
"310","1","0","2","5","4410","395","523","7","91","61","1.414214","1","0","0","0","0","0","0"
"3148","1","0","0","0","1379","68","83","0","14","8","7.211103","1","0","0","0","0","0","0"
